"","date","symbol","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility"
"3920","2026-02-18","SPY",2026-04-17,"P",800,112.5,115.3,60,6,0.236885072631836
"3921","2026-02-18","SPY",2026-04-17,"P",805,117.51,120.3,2,0,0.244331287231445
"3924","2026-02-18","SPY",2026-04-17,"P",820,132.62,135.33,620,60,0.267158207397461
"3926","2026-02-18","SPY",2026-04-30,"C",430,256.71,259.81,2,2,0.582645775146484
"3927","2026-02-18","SPY",2026-04-30,"C",435,251.77,254.93,1,0,0.574955422363281
"3929","2026-02-18","SPY",2026-04-30,"C",470,217.32,220.45,2,1,0.513066392822266
"3930","2026-02-18","SPY",2026-04-30,"C",475,212.39,215.51,2,1,0.503545003662109
"3931","2026-02-18","SPY",2026-04-30,"C",480,207.49,210.64,2,74,0.547184703979492
"3932","2026-02-18","SPY",2026-04-30,"C",485,208.76,212.1,1,4,0.647952739257812
"3934","2026-02-18","SPY",2026-04-30,"C",495,192.76,195.91,2,27,0.516179154663086
"3935","2026-02-18","SPY",2026-04-30,"C",500,187.86,191.01,7,10,0.506047420043945
"3936","2026-02-18","SPY",2026-04-30,"C",505,182.96,186.07,2,2,0.494878098144531
"3937","2026-02-18","SPY",2026-04-30,"C",510,178.07,181.22,2,107,0.485967054443359
"3938","2026-02-18","SPY",2026-04-30,"C",515,173.18,176.31,2,4,0.475530147094727
"3939","2026-02-18","SPY",2026-04-30,"C",520,168.29,171.43,2,47,0.465764619750977
"3940","2026-02-18","SPY",2026-04-30,"C",525,163.41,166.57,1,10,0.456395816955566
"3941","2026-02-18","SPY",2026-04-30,"C",530,158.53,161.65,2,33,0.445623219604492
"3942","2026-02-18","SPY",2026-04-30,"C",535,153.64,156.83,2,11,0.436956314086914
"3943","2026-02-18","SPY",2026-04-30,"C",540,148.79,151.98,1,6,0.427556994018555
"3944","2026-02-18","SPY",2026-04-30,"C",545,143.93,147.13,6,311,0.418066122131348
"3945","2026-02-18","SPY",2026-04-30,"C",550,139.09,142.24,1,14,0.407690249328613
"3946","2026-02-18","SPY",2026-04-30,"C",555,134.26,137.44,208,101,0.398962309265137
"3947","2026-02-18","SPY",2026-04-30,"C",560,129.24,132.6,2,227,0.389349368286133
"3948","2026-02-18","SPY",2026-04-30,"C",565,124.61,127.8,3,307,0.380346772766113
"3949","2026-02-18","SPY",2026-04-30,"C",570,119.65,123.04,1,462,0.37186297088623
"3950","2026-02-18","SPY",2026-04-30,"C",575,114.87,118.29,2,112,0.363348651733398
"3951","2026-02-18","SPY",2026-04-30,"C",580,110.12,113.54,8,166,0.354620711669922
"3952","2026-02-18","SPY",2026-04-30,"C",585,106.73,107.22,2,40,0.320563435058594
"3953","2026-02-18","SPY",2026-04-30,"C",590,102.12,103.59,4,143,0.329810168762207
"3954","2026-02-18","SPY",2026-04-30,"C",595,97.39,97.84,3,70,0.305701523132324
"3955","2026-02-18","SPY",2026-04-30,"C",600,92.74,93.18,2,149,0.298255308532715
"3956","2026-02-18","SPY",2026-04-30,"C",605,88.19,88.58,4,85,0.291297370300293
"3957","2026-02-18","SPY",2026-04-30,"C",610,83.47,83.93,10,86,0.283256068878174
"3958","2026-02-18","SPY",2026-04-30,"C",611,90.36,91.1,2,2,0.379034530029297
"3959","2026-02-18","SPY",2026-04-30,"C",612,81.7,82.17,4,13,0.281287704772949
"3960","2026-02-18","SPY",2026-04-30,"C",613,80.79,81.26,1,2,0.279853392944336
"3961","2026-02-18","SPY",2026-04-30,"C",614,86.72,87.42,16,18,0.362463650817871
"3962","2026-02-18","SPY",2026-04-30,"C",615,79.04,79.37,2,78,0.276038733825684
"3963","2026-02-18","SPY",2026-04-30,"C",616,77.98,78.51,2,24,0.275214767456055
"3964","2026-02-18","SPY",2026-04-30,"C",617,77.08,77.6,1,8,0.273734679718018
"3965","2026-02-18","SPY",2026-04-30,"C",618,83.08,83.71,2,2,0.353598383026123
"3966","2026-02-18","SPY",2026-04-30,"C",619,75.34,75.86,1,0,0.271705281066895
"3967","2026-02-18","SPY",2026-04-30,"C",620,74.51,74.91,5,616,0.269660623779297
"3968","2026-02-18","SPY",2026-04-30,"C",621,73.52,73.99,1,3,0.267966915130615
"3969","2026-02-18","SPY",2026-04-30,"C",622,72.59,73.08,1,3,0.26639527557373
"3970","2026-02-18","SPY",2026-04-30,"C",623,71.74,72.22,1,2,0.265388205566406
"3971","2026-02-18","SPY",2026-04-30,"C",625,70.07,70.45,1,40,0.262733202819824
"3972","2026-02-18","SPY",2026-04-30,"C",626,69.13,69.59,2,3,0.261665098266602
"3973","2026-02-18","SPY",2026-04-30,"C",627,68.15,68.63,1,4,0.259406820068359
"3974","2026-02-18","SPY",2026-04-30,"C",628,67.36,67.82,7,16,0.258872767791748
"3975","2026-02-18","SPY",2026-04-30,"C",629,66.37,66.86,12,8,0.256568713684082
"3976","2026-02-18","SPY",2026-04-30,"C",630,65.64,66,2,123,0.255409057312012
"3977","2026-02-18","SPY",2026-04-30,"C",631,64.63,65.06,14,14,0.25331862411499
"3978","2026-02-18","SPY",2026-04-30,"C",632,71.75,72.26,1,1,0.336859658813477
"3980","2026-02-18","SPY",2026-04-30,"C",634,62.05,62.48,1,1,0.249626034088135
"3981","2026-02-18","SPY",2026-04-30,"C",635,61.29,61.59,2,50,0.248023877258301
"3982","2026-02-18","SPY",2026-04-30,"C",636,67.07,67.84,1,660,0.319983606872559
"3983","2026-02-18","SPY",2026-04-30,"C",637,59.49,59.88,1,1,0.245490943603516
"3984","2026-02-18","SPY",2026-04-30,"C",638,58.61,59.01,1,4,0.244026114501953
"3985","2026-02-18","SPY",2026-04-30,"C",639,57.69,58.13,3,3,0.242423957672119
"3986","2026-02-18","SPY",2026-04-30,"C",640,56.92,57.25,5,391,0.240806542205811
"3987","2026-02-18","SPY",2026-04-30,"C",641,56.02,56.43,1,1116,0.239784213562012
"3988","2026-02-18","SPY",2026-04-30,"C",642,55.13,55.56,1,4,0.238227832641602
"3989","2026-02-18","SPY",2026-04-30,"C",643,54.32,54.73,1,1,0.237052917633057
"3991","2026-02-18","SPY",2026-04-30,"C",645,52.63,52.97,1,252,0.23358920715332
"3992","2026-02-18","SPY",2026-04-30,"C",646,51.75,52.15,4,51,0.23242955078125
"3993","2026-02-18","SPY",2026-04-30,"C",647,50.95,51.34,1,19,0.231346187591553
"3994","2026-02-18","SPY",2026-04-30,"C",648,56.81,57.34,1,84,0.295493495330811
"3995","2026-02-18","SPY",2026-04-30,"C",649,49.32,49.7,3,16,0.228874288482666
"3996","2026-02-18","SPY",2026-04-30,"C",650,48.55,48.8,13,878,0.226799113922119
"3997","2026-02-18","SPY",2026-04-30,"C",651,47.68,48.06,1,9,0.226265061645508
"3998","2026-02-18","SPY",2026-04-30,"C",652,46.77,47.14,1,13,0.223961007537842
"3999","2026-02-18","SPY",2026-04-30,"C",653,45.95,46.33,3,80,0.222679282073975
"4000","2026-02-18","SPY",2026-04-30,"C",654,45.22,45.55,3,28,0.221656953430176
"4001","2026-02-18","SPY",2026-04-30,"C",655,44.4,44.69,2,74,0.219841175689697
"4002","2026-02-18","SPY",2026-04-30,"C",656,43.54,43.89,4,965,0.218544191589355
"4003","2026-02-18","SPY",2026-04-30,"C",657,42.74,43.1,2,11,0.217323500671387
"4004","2026-02-18","SPY",2026-04-30,"C",658,41.91,42.27,1,14,0.215706085205078
"4005","2026-02-18","SPY",2026-04-30,"C",659,41.2,41.51,1,12,0.214683756561279
"4006","2026-02-18","SPY",2026-04-30,"C",660,40.41,40.64,2,1535,0.212623840637207
"4007","2026-02-18","SPY",2026-04-30,"C",661,39.6,39.92,3,39,0.211891426086426
"4008","2026-02-18","SPY",2026-04-30,"C",662,38.76,39.1,1,18,0.210212976074219
"4009","2026-02-18","SPY",2026-04-30,"C",663,37.95,38.3,4,29,0.208687112426758
"4010","2026-02-18","SPY",2026-04-30,"C",664,37.2,37.53,1,22,0.207405386962891
"4011","2026-02-18","SPY",2026-04-30,"C",665,36.44,36.68,19,752,0.205360729675293
"4012","2026-02-18","SPY",2026-04-30,"C",666,35.62,35.96,2,43,0.204429952850342
"4013","2026-02-18","SPY",2026-04-30,"C",667,34.86,35.19,46,54,0.203010899658203
"4014","2026-02-18","SPY",2026-04-30,"C",668,34.17,34.49,10,77,0.2021716746521
"4015","2026-02-18","SPY",2026-04-30,"C",669,33.45,33.73,1,58,0.200767880096436
"4016","2026-02-18","SPY",2026-04-30,"C",670,32.69,32.88,7,495,0.198540119171143
"4017","2026-02-18","SPY",2026-04-30,"C",671,31.93,32.17,1,86,0.197487273254395
"4018","2026-02-18","SPY",2026-04-30,"C",672,31.17,31.39,1,197,0.195778305969238
"4019","2026-02-18","SPY",2026-04-30,"C",673,30.43,30.67,1,168,0.194542356414795
"4020","2026-02-18","SPY",2026-04-30,"C",674,29.7,29.95,7,187,0.193260630950928
"4021","2026-02-18","SPY",2026-04-30,"C",675,29.02,29.18,9,976,0.191521146392822
"4022","2026-02-18","SPY",2026-04-30,"C",676,28.25,28.49,84,93,0.190392007293701
"4023","2026-02-18","SPY",2026-04-30,"C",677,27.54,27.77,14,349,0.188972954101563
"4024","2026-02-18","SPY",2026-04-30,"C",678,26.81,27.06,62,548,0.187599676818848
"4025","2026-02-18","SPY",2026-04-30,"C",679,26.14,26.42,51,309,0.18674519317627
"4026","2026-02-18","SPY",2026-04-30,"C",680,25.47,25.56,107,1643,0.184013897247314
"4027","2026-02-18","SPY",2026-04-30,"C",681,24.75,24.97,50,817,0.183464586334229
"4028","2026-02-18","SPY",2026-04-30,"C",682,24.05,24.28,56,778,0.18204553314209
"4029","2026-02-18","SPY",2026-04-30,"C",683,23.38,23.65,16,488,0.181068980407715
"4030","2026-02-18","SPY",2026-04-30,"C",684,22.71,22.92,38,392,0.179207426757812
"4031","2026-02-18","SPY",2026-04-30,"C",685,22.05,22.27,157,3436,0.17794095993042
"4032","2026-02-18","SPY",2026-04-30,"C",686,21.42,21.47,14,491,0.17539276763916
"4033","2026-02-18","SPY",2026-04-30,"C",687,20.79,20.84,10,582,0.174187335357666
"4034","2026-02-18","SPY",2026-04-30,"C",688,20.19,20.24,54,459,0.173165006713867
"4035","2026-02-18","SPY",2026-04-30,"C",689,19.54,19.59,12,570,0.171669660339355
"4036","2026-02-18","SPY",2026-04-30,"C",690,18.89,18.93,170,992,0.170021727600098
"4037","2026-02-18","SPY",2026-04-30,"C",691,18.26,18.31,50,374,0.168648450317383
"4038","2026-02-18","SPY",2026-04-30,"C",692,17.7,17.74,17,211,0.167610863037109
"4039","2026-02-18","SPY",2026-04-30,"C",693,17.07,17.12,45,223,0.166115516662598
"4040","2026-02-18","SPY",2026-04-30,"C",694,16.47,16.52,8,421,0.164696463470459
"4041","2026-02-18","SPY",2026-04-30,"C",695,15.93,15.98,71,2003,0.163704652099609
"4042","2026-02-18","SPY",2026-04-30,"C",696,15.32,15.37,11,392,0.162071977996826
"4043","2026-02-18","SPY",2026-04-30,"C",697,14.76,14.81,17,364,0.160774993896484
"4044","2026-02-18","SPY",2026-04-30,"C",698,14.23,14.28,86,746,0.159645854797363
"4045","2026-02-18","SPY",2026-04-30,"C",699,13.7,13.75,43,738,0.158455681152344
"4046","2026-02-18","SPY",2026-04-30,"C",700,13.19,13.23,177,2592,0.157265507507324
"4047","2026-02-18","SPY",2026-04-30,"C",701,12.66,12.7,22,384,0.155922747497559
"4048","2026-02-18","SPY",2026-04-30,"C",702,12.16,12.2,27,288,0.154732573852539
"4049","2026-02-18","SPY",2026-04-30,"C",703,11.63,11.68,58,143,0.153298262023926
"4050","2026-02-18","SPY",2026-04-30,"C",704,11.17,11.22,32,405,0.152306450653076
"4051","2026-02-18","SPY",2026-04-30,"C",705,10.68,10.72,21,1149,0.150872138824463
"4052","2026-02-18","SPY",2026-04-30,"C",706,10.21,10.25,27,203,0.14960567199707
"4053","2026-02-18","SPY",2026-04-30,"C",707,9.76,9.8,30,229,0.148446015625
"4054","2026-02-18","SPY",2026-04-30,"C",708,9.32,9.37,36,947,0.147362652435303
"4055","2026-02-18","SPY",2026-04-30,"C",709,8.91,8.96,2,407,0.146370841064453
"4056","2026-02-18","SPY",2026-04-30,"C",710,8.51,8.54,238,7244,0.145195926055908
"4057","2026-02-18","SPY",2026-04-30,"C",711,8.1,8.14,7,491,0.144112562866211
"4058","2026-02-18","SPY",2026-04-30,"C",712,7.71,7.75,2,264,0.143013941040039
"4059","2026-02-18","SPY",2026-04-30,"C",713,7.32,7.36,6,327,0.14182376739502
"4060","2026-02-18","SPY",2026-04-30,"C",714,6.97,7.01,40,453,0.140923507843018
"4061","2026-02-18","SPY",2026-04-30,"C",715,6.62,6.66,14,5777,0.139931696472168
"4062","2026-02-18","SPY",2026-04-30,"C",716,6.28,6.32,56,170,0.138924626464844
"4063","2026-02-18","SPY",2026-04-30,"C",717,5.95,5.98,12,155,0.137810746002197
"4064","2026-02-18","SPY",2026-04-30,"C",718,5.62,5.66,4,470,0.136803675994873
"4065","2026-02-18","SPY",2026-04-30,"C",719,5.33,5.36,2,63,0.135903416442871
"4066","2026-02-18","SPY",2026-04-30,"C",720,5.04,5.07,41,2169,0.134987898254395
"4067","2026-02-18","SPY",2026-04-30,"C",721,4.78,4.81,12,41,0.134316518249512
"4068","2026-02-18","SPY",2026-04-30,"C",722,4.51,4.55,6,19,0.133553586425781
"4069","2026-02-18","SPY",2026-04-30,"C",723,4.26,4.29,4,18688,0.132668585510254
"4070","2026-02-18","SPY",2026-04-30,"C",724,4,4.03,8,14,0.13166151550293
"4071","2026-02-18","SPY",2026-04-30,"C",725,3.77,3.8,49,4693,0.130898583679199
"4072","2026-02-18","SPY",2026-04-30,"C",726,3.55,3.58,11,227,0.130166169128418
"4073","2026-02-18","SPY",2026-04-30,"C",727,3.35,3.38,2,79,0.129586340942383
"4074","2026-02-18","SPY",2026-04-30,"C",728,3.14,3.18,5,108,0.128884443664551
"4075","2026-02-18","SPY",2026-04-30,"C",729,2.95,2.98,1,0,0.128090994567871
"4076","2026-02-18","SPY",2026-04-30,"C",730,2.78,2.8,13,1814,0.127450131835938
"4077","2026-02-18","SPY",2026-04-30,"C",731,2.6,2.64,1,23,0.12696185546875
"4078","2026-02-18","SPY",2026-04-30,"C",732,2.44,2.47,12,200,0.126259958190918
"4079","2026-02-18","SPY",2026-04-30,"C",733,2.29,2.32,210,122,0.125741164550781
"4080","2026-02-18","SPY",2026-04-30,"C",734,2.15,2.18,1,205,0.125252888183594
"4081","2026-02-18","SPY",2026-04-30,"C",735,2.02,2.05,7,2044,0.124856163635254
"4082","2026-02-18","SPY",2026-04-30,"C",736,1.89,1.92,2,388,0.124337369995117
"4083","2026-02-18","SPY",2026-04-30,"C",737,1.76,1.79,50,68,0.123727024536133
"4084","2026-02-18","SPY",2026-04-30,"C",738,1.65,1.68,2,394,0.123360817260742
"4085","2026-02-18","SPY",2026-04-30,"C",739,1.55,1.58,1,181,0.12305564453125
"4086","2026-02-18","SPY",2026-04-30,"C",740,1.45,1.48,29,2535,0.122689437255859
"4087","2026-02-18","SPY",2026-04-30,"C",741,1.37,1.38,55,80,0.122201160888672
"4088","2026-02-18","SPY",2026-04-30,"C",742,1.28,1.3,2,143,0.122079091796875
"4089","2026-02-18","SPY",2026-04-30,"C",743,1.21,1.22,1,23,0.121834953613281
"4090","2026-02-18","SPY",2026-04-30,"C",744,1.13,1.14,10,20,0.121468746337891
"4091","2026-02-18","SPY",2026-04-30,"C",745,1.05,1.07,26,2674,0.121285642700195
"4092","2026-02-18","SPY",2026-04-30,"C",746,0.99,1,4,7,0.121010987243652
"4093","2026-02-18","SPY",2026-04-30,"C",747,0.92,0.94,12,29,0.120919435424805
"4094","2026-02-18","SPY",2026-04-30,"C",748,0.86,0.88,1,4,0.120675297241211
"4095","2026-02-18","SPY",2026-04-30,"C",749,0.81,0.82,1,18,0.120370124511719
"4096","2026-02-18","SPY",2026-04-30,"C",750,0.76,0.77,1,4315,0.12030908996582
"4097","2026-02-18","SPY",2026-04-30,"C",755,0.55,0.57,2,1391,0.12030908996582
"4098","2026-02-18","SPY",2026-04-30,"C",760,0.41,0.42,4,976,0.120492193603516
"4099","2026-02-18","SPY",2026-04-30,"C",765,0.31,0.32,250,2096,0.121346677246094
"4100","2026-02-18","SPY",2026-04-30,"C",770,0.24,0.25,10,2307,0.122811506347656
"4101","2026-02-18","SPY",2026-04-30,"C",775,0.18,0.19,10,400,0.123788059082031
"4102","2026-02-18","SPY",2026-04-30,"C",780,0.14,0.15,2,1208,0.125374957275391
"4103","2026-02-18","SPY",2026-04-30,"C",785,0.11,0.12,5,123,0.127205993652344
"4104","2026-02-18","SPY",2026-04-30,"C",790,0.09,0.1,1,1666,0.129403237304688
"4105","2026-02-18","SPY",2026-04-30,"C",795,0.08,0.09,10,386,0.132821171875
"4106","2026-02-18","SPY",2026-04-30,"C",800,0.06,0.07,4,1522,0.134041862792969
"4107","2026-02-18","SPY",2026-04-30,"C",805,0.05,0.06,2,372,0.1367273828125
"4108","2026-02-18","SPY",2026-04-30,"C",810,0.05,0.06,8,528,0.141121870117188
"4109","2026-02-18","SPY",2026-04-30,"C",815,0.04,0.06,10,1139,0.146004633789062
"4110","2026-02-18","SPY",2026-04-30,"C",820,0.04,0.05,10,1751,0.147469462890625
"4111","2026-02-18","SPY",2026-04-30,"C",825,0.03,0.04,71,509,0.148934291992187
"4112","2026-02-18","SPY",2026-04-30,"C",830,0.03,0.04,16340,19850,0.153328779296875
"4113","2026-02-18","SPY",2026-04-30,"C",835,0.04,0.04,180,181,0.157234990234375
"4114","2026-02-18","SPY",2026-04-30,"C",840,0.02,0.03,298,13,0.157234990234375
"4116","2026-02-18","SPY",2026-04-30,"C",850,0.03,0.05,2,5,0.17383638671875
"4117","2026-02-18","SPY",2026-04-30,"C",860,0.02,0.03,25,25,0.17383638671875
"4118","2026-02-18","SPY",2026-04-30,"C",880,0.01,0.03,4,10,0.18946123046875
"4119","2026-02-18","SPY",2026-04-30,"C",885,0.01,0.02,1,1,0.187508125
"4120","2026-02-18","SPY",2026-04-30,"C",895,0.01,0.03,1,2,0.20117986328125
"4121","2026-02-18","SPY",2026-04-30,"C",900,0.01,0.03,2,8,0.20508607421875
"4122","2026-02-18","SPY",2026-04-30,"P",430,0.55,0.56,7,3398,0.478276701660156
"4123","2026-02-18","SPY",2026-04-30,"P",435,0.58,0.59,3,136,0.471196694335937
"4124","2026-02-18","SPY",2026-04-30,"P",440,0.61,0.62,10,239,0.463872548828125
"4125","2026-02-18","SPY",2026-04-30,"P",445,0.64,0.66,1895,2056,0.457280817871094
"4126","2026-02-18","SPY",2026-04-30,"P",450,0.68,0.69,65,16718,0.449712534179687
"4127","2026-02-18","SPY",2026-04-30,"P",455,0.71,0.73,10,307,0.442998734130859
"4128","2026-02-18","SPY",2026-04-30,"P",460,0.75,0.77,3,511,0.436040795898437
"4129","2026-02-18","SPY",2026-04-30,"P",465,0.8,0.81,1,354,0.428960788574219
"4130","2026-02-18","SPY",2026-04-30,"P",470,0.84,0.86,15,1816,0.422491126708984
"4131","2026-02-18","SPY",2026-04-30,"P",475,0.88,0.9,5,674,0.415044912109375
"4132","2026-02-18","SPY",2026-04-30,"P",480,0.94,0.95,3,559,0.408331112060547
"4133","2026-02-18","SPY",2026-04-30,"P",485,0.98,1,12,644,0.401373173828125
"4134","2026-02-18","SPY",2026-04-30,"P",490,1.03,1.04,21,706,0.393560751953125
"4135","2026-02-18","SPY",2026-04-30,"P",495,1.09,1.1,10,759,0.386969020996094
"4136","2026-02-18","SPY",2026-04-30,"P",500,1.16,1.17,12,2847,0.380621428222656
"4137","2026-02-18","SPY",2026-04-30,"P",505,1.22,1.23,1,304,0.373663489990234
"4138","2026-02-18","SPY",2026-04-30,"P",510,1.27,1.28,2,798,0.365973137207031
"4139","2026-02-18","SPY",2026-04-30,"P",515,1.35,1.36,5,272,0.359625544433594
"4140","2026-02-18","SPY",2026-04-30,"P",520,1.43,1.44,5,673,0.353033813476562
"4141","2026-02-18","SPY",2026-04-30,"P",525,1.51,1.53,336,455,0.346747255249023
"4142","2026-02-18","SPY",2026-04-30,"P",530,1.59,1.61,10,1438,0.339728282470703
"4143","2026-02-18","SPY",2026-04-30,"P",535,1.69,1.71,9,455,0.333380689697266
"4144","2026-02-18","SPY",2026-04-30,"P",540,1.8,1.81,45,1191,0.326727924194336
"4145","2026-02-18","SPY",2026-04-30,"P",545,1.92,1.94,40,678,0.320929642333984
"4146","2026-02-18","SPY",2026-04-30,"P",550,2.03,2.06,27,25543,0.314398945922852
"4147","2026-02-18","SPY",2026-04-30,"P",555,2.16,2.19,69,1368,0.307990318603516
"4148","2026-02-18","SPY",2026-04-30,"P",560,2.31,2.34,19,710,0.301886864013672
"4149","2026-02-18","SPY",2026-04-30,"P",565,2.48,2.5,18,218,0.29572237487793
"4150","2026-02-18","SPY",2026-04-30,"P",570,2.65,2.68,10,496,0.289740989379883
"4151","2026-02-18","SPY",2026-04-30,"P",575,2.84,2.86,4,814,0.283454431152344
"4152","2026-02-18","SPY",2026-04-30,"P",580,3.05,3.08,28,1186,0.277717183837891
"4153","2026-02-18","SPY",2026-04-30,"P",585,3.29,3.32,6,765,0.271979936523437
"4154","2026-02-18","SPY",2026-04-30,"P",590,3.55,3.58,106,662,0.266242689208984
"4155","2026-02-18","SPY",2026-04-30,"P",595,3.83,3.86,26,480,0.260444407348633
"4156","2026-02-18","SPY",2026-04-30,"P",600,4.12,4.15,88,8106,0.254340952758789
"4157","2026-02-18","SPY",2026-04-30,"P",605,4.46,4.48,57,1311,0.248512153625488
"4158","2026-02-18","SPY",2026-04-30,"P",610,4.83,4.86,320,7226,0.24295800994873
"4159","2026-02-18","SPY",2026-04-30,"P",611,4.91,4.94,2,43,0.241828870849609
"4160","2026-02-18","SPY",2026-04-30,"P",612,5,5.03,7,22,0.240852318115234
"4161","2026-02-18","SPY",2026-04-30,"P",613,5.08,5.11,1,170,0.239692661743164
"4162","2026-02-18","SPY",2026-04-30,"P",614,5.16,5.2,13,75,0.238655074462891
"4163","2026-02-18","SPY",2026-04-30,"P",615,5.24,5.26,64,984,0.237159728088379
"4164","2026-02-18","SPY",2026-04-30,"P",616,5.31,5.35,1,56,0.236061106262207
"4165","2026-02-18","SPY",2026-04-30,"P",617,5.42,5.45,45,60,0.235115070800781
"4166","2026-02-18","SPY",2026-04-30,"P",618,5.5,5.52,22,61,0.233680758972168
"4167","2026-02-18","SPY",2026-04-30,"P",619,5.59,5.63,2,205,0.23282627532959
"4168","2026-02-18","SPY",2026-04-30,"P",620,5.69,5.72,186,8279,0.23163610168457
"4169","2026-02-18","SPY",2026-04-30,"P",621,5.78,5.8,4,207,0.230293341674805
"4170","2026-02-18","SPY",2026-04-30,"P",622,5.87,5.9,5,179,0.229194719848633
"4171","2026-02-18","SPY",2026-04-30,"P",623,5.99,6.02,1,24,0.228370753479004
"4172","2026-02-18","SPY",2026-04-30,"P",624,6.08,6.11,1,50,0.227089028015137
"4173","2026-02-18","SPY",2026-04-30,"P",625,6.19,6.22,77,670,0.226051440734863
"4174","2026-02-18","SPY",2026-04-30,"P",626,6.28,6.3,4,34,0.224586611633301
"4175","2026-02-18","SPY",2026-04-30,"P",627,6.4,6.43,2,116,0.223762645263672
"4176","2026-02-18","SPY",2026-04-30,"P",628,6.5,6.54,1,153,0.222633506164551
"4177","2026-02-18","SPY",2026-04-30,"P",629,6.62,6.65,173,386,0.22147384979248
"4178","2026-02-18","SPY",2026-04-30,"P",630,6.72,6.74,161,6542,0.220054796600342
"4179","2026-02-18","SPY",2026-04-30,"P",631,6.82,6.86,2,34,0.218971433410645
"4180","2026-02-18","SPY",2026-04-30,"P",632,6.97,7,18,26,0.218116949768066
"4181","2026-02-18","SPY",2026-04-30,"P",633,7.08,7.11,15,242,0.216865741577148
"4182","2026-02-18","SPY",2026-04-30,"P",634,7.21,7.24,2,29,0.2158128956604
"4183","2026-02-18","SPY",2026-04-30,"P",635,7.31,7.35,23,16395,0.214500652923584
"4184","2026-02-18","SPY",2026-04-30,"P",636,7.44,7.47,2,167,0.213279962005615
"4185","2026-02-18","SPY",2026-04-30,"P",637,7.56,7.6,1,83,0.21213556427002
"4186","2026-02-18","SPY",2026-04-30,"P",638,7.71,7.74,2,308,0.211097976989746
"4187","2026-02-18","SPY",2026-04-30,"P",639,7.82,7.86,171,187,0.20978573425293
"4188","2026-02-18","SPY",2026-04-30,"P",640,7.98,8.02,135,12330,0.208900733337402
"4189","2026-02-18","SPY",2026-04-30,"P",641,8.1,8.14,3,133,0.207527456054687
"4190","2026-02-18","SPY",2026-04-30,"P",642,8.24,8.27,2,29,0.20624573059082
"4191","2026-02-18","SPY",2026-04-30,"P",643,8.4,8.44,2,31,0.205360729675293
"4192","2026-02-18","SPY",2026-04-30,"P",644,8.55,8.59,2,128,0.204231590576172
"4193","2026-02-18","SPY",2026-04-30,"P",645,8.7,8.74,159,4981,0.203056675567627
"4194","2026-02-18","SPY",2026-04-30,"P",646,8.85,8.89,3,40,0.201851243286133
"4195","2026-02-18","SPY",2026-04-30,"P",647,8.98,9.02,91,184,0.20041693145752
"4196","2026-02-18","SPY",2026-04-30,"P",648,9.14,9.18,3,204,0.199257275085449
"4197","2026-02-18","SPY",2026-04-30,"P",649,9.3,9.33,1,145,0.197945032348633
"4198","2026-02-18","SPY",2026-04-30,"P",650,9.47,9.51,143,3025,0.196922703704834
"4199","2026-02-18","SPY",2026-04-30,"P",651,9.65,9.69,3,209,0.195869857788086
"4200","2026-02-18","SPY",2026-04-30,"P",652,9.81,9.84,5,242,0.194466063232422
"4201","2026-02-18","SPY",2026-04-30,"P",653,10,10.05,13,145,0.193611579589844
"4202","2026-02-18","SPY",2026-04-30,"P",654,10.16,10.2,3,351,0.192146750488281
"4203","2026-02-18","SPY",2026-04-30,"P",655,10.35,10.39,78,33880,0.191032870025635
"4204","2026-02-18","SPY",2026-04-30,"P",656,10.55,10.6,2,166,0.190071575927734
"4205","2026-02-18","SPY",2026-04-30,"P",657,10.74,10.78,15,244,0.188774591827393
"4206","2026-02-18","SPY",2026-04-30,"P",658,10.93,10.98,2,273,0.187630194091797
"4207","2026-02-18","SPY",2026-04-30,"P",659,11.12,11.17,5,219,0.186363727264404
"4208","2026-02-18","SPY",2026-04-30,"P",660,11.32,11.37,702,4478,0.185143036346436
"4209","2026-02-18","SPY",2026-04-30,"P",661,11.5,11.54,1,365,0.1836019140625
"4210","2026-02-18","SPY",2026-04-30,"P",662,11.71,11.75,2,266,0.182396481781006
"4211","2026-02-18","SPY",2026-04-30,"P",663,11.92,11.98,1,208,0.181328377227783
"4212","2026-02-18","SPY",2026-04-30,"P",664,12.12,12.17,7,409,0.179848289489746
"4213","2026-02-18","SPY",2026-04-30,"P",665,12.36,12.41,102,1718,0.178780184936523
"4214","2026-02-18","SPY",2026-04-30,"P",666,12.57,12.63,24,244,0.177498459472656
"4215","2026-02-18","SPY",2026-04-30,"P",667,12.84,12.9,10,154,0.176598199920654
"4216","2026-02-18","SPY",2026-04-30,"P",668,13.04,13.1,8,273,0.175041819000244
"4217","2026-02-18","SPY",2026-04-30,"P",669,13.32,13.38,2,194,0.174141559448242
"4218","2026-02-18","SPY",2026-04-30,"P",670,13.54,13.59,181,4392,0.172569919891357
"4219","2026-02-18","SPY",2026-04-30,"P",671,13.8,13.85,5,124,0.171395004882813
"4220","2026-02-18","SPY",2026-04-30,"P",672,14.07,14.13,1,345,0.170342158966064
"4221","2026-02-18","SPY",2026-04-30,"P",673,14.34,14.39,5,187,0.169060433502197
"4222","2026-02-18","SPY",2026-04-30,"P",674,14.61,14.67,30,194,0.167900777130127
"4223","2026-02-18","SPY",2026-04-30,"P",675,14.87,14.92,309,1176,0.166435948028564
